,date,state,name,wholesalePrice,retailPrice,shoppingmallPrice,units,image
2950,2024-06-24,New Delhi,French Beans,120,138 - 152,144 - 198,1kg,resource/images/vegetables/frenchbeans-64.png
2951,2024-06-24,New Delhi,Garlic,220,253 - 279,264 - 363,1kg,resource/images/vegetables/garlic-64.png
2952,2024-06-24,New Delhi,Ginger,120,138 - 152,144 - 198,1kg,resource/images/vegetables/ginger-64.png
2953,2024-06-24,New Delhi,Onion Green,43,49 - 55,52 - 71,1kg,resource/images/vegetables/oniongreen-64.png
2954,2024-06-24,New Delhi,Green Peas,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenpeas-64.png
2955,2024-06-24,New Delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ivygourd-64.png
2956,2024-06-24,New Delhi,Lemon (Lime),101,116 - 128,121 - 167,1kg,resource/images/vegetables/lemon-64.png
2957,2024-06-24,New Delhi,Mango Raw,36,41 - 46,43 - 59,1kg,resource/images/vegetables/mangoraw-64.png
2958,2024-06-24,New Delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2959,2024-06-24,New Delhi,Mushroom,87,100 - 110,104 - 144,1kg,resource/images/vegetables/mushroom-64.png
2960,2024-06-24,New Delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2961,2024-06-24,New Delhi,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2962,2024-06-24,New Delhi,Pumpkin,18,21 - 23,22 - 30,1kg,resource/images/vegetables/pumpkin-64.png
2963,2024-06-24,New Delhi,Radish,34,39 - 43,41 - 56,1kg,resource/images/vegetables/radish-64.png
2964,2024-06-24,New Delhi,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2965,2024-06-24,New Delhi,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2966,2024-06-24,New Delhi,Snake Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/snakegourd-64.png
2967,2024-06-24,New Delhi,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
2968,2024-06-24,New Delhi,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2969,2024-06-24,New Delhi,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2970,2024-06-25,New Delhi,Onion Big,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionbig-64.png
2971,2024-06-25,New Delhi,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
2972,2024-06-25,New Delhi,Tomato,52,60 - 66,62 - 86,1kg,resource/images/vegetables/tomato-64.png
2973,2024-06-25,New Delhi,Green Chilli,64,74 - 81,77 - 106,1kg,resource/images/vegetables/greenchili-64.png
2974,2024-06-25,New Delhi,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2975,2024-06-25,New Delhi,Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/potato-64.png
2976,2024-06-25,New Delhi,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2977,2024-06-25,New Delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2978,2024-06-25,New Delhi,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2979,2024-06-25,New Delhi,Ash gourd,16,18 - 20,19 - 26,1kg,resource/images/vegetables/ashgourd-64.png
2980,2024-06-25,New Delhi,Baby Corn,54,62 - 69,65 - 89,1kg,resource/images/vegetables/babycorn-64.png
2981,2024-06-25,New Delhi,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2982,2024-06-25,New Delhi,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2983,2024-06-25,New Delhi,Bitter Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/bittergourd-64.png
2984,2024-06-25,New Delhi,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2985,2024-06-25,New Delhi,Butter Beans,52,60 - 66,62 - 86,1kg,resource/images/vegetables/butterbeans-64.png
2986,2024-06-25,New Delhi,Broad Beans,63,72 - 80,76 - 104,1kg,resource/images/vegetables/broadbeans-64.png
2987,2024-06-25,New Delhi,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
2988,2024-06-25,New Delhi,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
2989,2024-06-25,New Delhi,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2990,2024-06-25,New Delhi,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2991,2024-06-25,New Delhi,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
2992,2024-06-25,New Delhi,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2993,2024-06-25,New Delhi,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2994,2024-06-25,New Delhi,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2995,2024-06-25,New Delhi,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2996,2024-06-25,New Delhi,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2997,2024-06-25,New Delhi,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2998,2024-06-25,New Delhi,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
2999,2024-06-25,New Delhi,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
3000,2024-06-25,New Delhi,Brinjal,36,41 - 46,43 - 59,1kg,resource/images/vegetables/brinjal-64.png
3001,2024-06-25,New Delhi,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
3002,2024-06-25,New Delhi,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
3003,2024-06-25,New Delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
3004,2024-06-25,New Delhi,French Beans,116,133 - 147,139 - 191,1kg,resource/images/vegetables/frenchbeans-64.png
3005,2024-06-25,New Delhi,Garlic,227,261 - 288,272 - 375,1kg,resource/images/vegetables/garlic-64.png
3006,2024-06-25,New Delhi,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
3007,2024-06-25,New Delhi,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
3008,2024-06-25,New Delhi,Green Peas,50,58 - 64,60 - 83,1kg,resource/images/vegetables/greenpeas-64.png
3009,2024-06-25,New Delhi,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
3010,2024-06-25,New Delhi,Lemon (Lime),100,115 - 127,120 - 165,1kg,resource/images/vegetables/lemon-64.png
3011,2024-06-25,New Delhi,Mango Raw,37,43 - 47,44 - 61,1kg,resource/images/vegetables/mangoraw-64.png
3012,2024-06-25,New Delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
3013,2024-06-25,New Delhi,Mushroom,81,93 - 103,97 - 134,1kg,resource/images/vegetables/mushroom-64.png
3014,2024-06-25,New Delhi,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
3015,2024-06-25,New Delhi,Ladies Finger,45,52 - 57,54 - 74,1kg,resource/images/vegetables/ladiesfinger-64.png
3016,2024-06-25,New Delhi,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
3017,2024-06-25,New Delhi,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
3018,2024-06-25,New Delhi,Ridge Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ridgegourd-64.png
3019,2024-06-25,New Delhi,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,resource/images/vegetables/shallot-64.png
3020,2024-06-25,New Delhi,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
3021,2024-06-25,New Delhi,Sorrel Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/sorrelleaves-64.png
3022,2024-06-25,New Delhi,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
3023,2024-06-25,New Delhi,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
3024,2024-06-26,New Delhi,Onion Big,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionbig-64.png
3025,2024-06-26,New Delhi,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
3026,2024-06-26,New Delhi,Tomato,52,60 - 66,62 - 86,1kg,resource/images/vegetables/tomato-64.png
3027,2024-06-26,New Delhi,Green Chilli,64,74 - 81,77 - 106,1kg,resource/images/vegetables/greenchili-64.png
3028,2024-06-26,New Delhi,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
3029,2024-06-26,New Delhi,Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/potato-64.png
3030,2024-06-26,New Delhi,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
3031,2024-06-26,New Delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
3032,2024-06-26,New Delhi,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
3033,2024-06-26,New Delhi,Ash gourd,16,18 - 20,19 - 26,1kg,resource/images/vegetables/ashgourd-64.png
3034,2024-06-26,New Delhi,Baby Corn,54,62 - 69,65 - 89,1kg,resource/images/vegetables/babycorn-64.png
3035,2024-06-26,New Delhi,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
3036,2024-06-26,New Delhi,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
3037,2024-06-26,New Delhi,Bitter Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/bittergourd-64.png
3038,2024-06-26,New Delhi,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
3039,2024-06-26,New Delhi,Butter Beans,52,60 - 66,62 - 86,1kg,resource/images/vegetables/butterbeans-64.png
3040,2024-06-26,New Delhi,Broad Beans,63,72 - 80,76 - 104,1kg,resource/images/vegetables/broadbeans-64.png
3041,2024-06-26,New Delhi,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
3042,2024-06-26,New Delhi,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
3043,2024-06-26,New Delhi,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
3044,2024-06-26,New Delhi,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
3045,2024-06-26,New Delhi,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
3046,2024-06-26,New Delhi,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
3047,2024-06-26,New Delhi,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
3048,2024-06-26,New Delhi,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
3049,2024-06-26,New Delhi,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
3050,2024-06-26,New Delhi,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
3051,2024-06-26,New Delhi,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
3052,2024-06-26,New Delhi,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
3053,2024-06-26,New Delhi,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
3054,2024-06-26,New Delhi,Brinjal,36,41 - 46,43 - 59,1kg,resource/images/vegetables/brinjal-64.png
3055,2024-06-26,New Delhi,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
3056,2024-06-26,New Delhi,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
3057,2024-06-26,New Delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
3058,2024-06-26,New Delhi,French Beans,116,133 - 147,139 - 191,1kg,resource/images/vegetables/frenchbeans-64.png
3059,2024-06-26,New Delhi,Garlic,227,261 - 288,272 - 375,1kg,resource/images/vegetables/garlic-64.png
3060,2024-06-26,New Delhi,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
3061,2024-06-26,New Delhi,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
3062,2024-06-26,New Delhi,Green Peas,50,58 - 64,60 - 83,1kg,resource/images/vegetables/greenpeas-64.png
3063,2024-06-26,New Delhi,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
3064,2024-06-26,New Delhi,Lemon (Lime),100,115 - 127,120 - 165,1kg,resource/images/vegetables/lemon-64.png
3065,2024-06-26,New Delhi,Mango Raw,37,43 - 47,44 - 61,1kg,resource/images/vegetables/mangoraw-64.png
3066,2024-06-26,New Delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
3067,2024-06-26,New Delhi,Mushroom,81,93 - 103,97 - 134,1kg,resource/images/vegetables/mushroom-64.png
3068,2024-06-26,New Delhi,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
3069,2024-06-26,New Delhi,Ladies Finger,45,52 - 57,54 - 74,1kg,resource/images/vegetables/ladiesfinger-64.png
3070,2024-06-26,New Delhi,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
3071,2024-06-26,New Delhi,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
3072,2024-06-26,New Delhi,Ridge Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ridgegourd-64.png
3073,2024-06-26,New Delhi,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,resource/images/vegetables/shallot-64.png
3074,2024-06-26,New Delhi,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
3075,2024-06-26,New Delhi,Sorrel Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/sorrelleaves-64.png
3076,2024-06-26,New Delhi,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
3077,2024-06-26,New Delhi,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
3078,2024-06-27,New Delhi,Onion Big,42,48 - 53,50 - 69,1kg,resource/images/vegetables/onionbig-64.png
3079,2024-06-27,New Delhi,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
3080,2024-06-27,New Delhi,Tomato,51,59 - 65,61 - 84,1kg,resource/images/vegetables/tomato-64.png
3081,2024-06-27,New Delhi,Green Chilli,60,69 - 76,72 - 99,1kg,resource/images/vegetables/greenchili-64.png
3082,2024-06-27,New Delhi,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
3083,2024-06-27,New Delhi,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
3084,2024-06-27,New Delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
3085,2024-06-27,New Delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
3086,2024-06-27,New Delhi,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
3087,2024-06-27,New Delhi,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
3088,2024-06-27,New Delhi,Baby Corn,46,53 - 58,55 - 76,1kg,resource/images/vegetables/babycorn-64.png
3089,2024-06-27,New Delhi,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
3090,2024-06-27,New Delhi,Capsicum,40,46 - 51,48 - 66,1kg,resource/images/vegetables/capsicum-64.png
3091,2024-06-27,New Delhi,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
3092,2024-06-27,New Delhi,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
3093,2024-06-27,New Delhi,Butter Beans,52,60 - 66,62 - 86,1kg,resource/images/vegetables/butterbeans-64.png
3094,2024-06-27,New Delhi,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
3095,2024-06-27,New Delhi,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
3096,2024-06-27,New Delhi,Carrot,47,54 - 60,56 - 78,1kg,resource/images/vegetables/carrot-64.png
3097,2024-06-27,New Delhi,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
3098,2024-06-27,New Delhi,Cluster beans,42,48 - 53,50 - 69,1kg,resource/images/vegetables/clusterbeans-64.png
3099,2024-06-27,New Delhi,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
3100,2024-06-27,New Delhi,Colocasia Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/colocasialeaves-64.png
3101,2024-06-27,New Delhi,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
3102,2024-06-27,New Delhi,Coriander Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/corianderleaves-64.png
3103,2024-06-27,New Delhi,Corn,32,37 - 41,38 - 53,1kg,resource/images/vegetables/corn-64.png
3104,2024-06-27,New Delhi,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
3105,2024-06-27,New Delhi,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
3106,2024-06-27,New Delhi,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
3107,2024-06-27,New Delhi,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
3108,2024-06-27,New Delhi,Brinjal,33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjal-64.png
3109,2024-06-27,New Delhi,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
3110,2024-06-27,New Delhi,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
3111,2024-06-27,New Delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
3112,2024-06-27,New Delhi,French Beans,105,121 - 133,126 - 173,1kg,resource/images/vegetables/frenchbeans-64.png
3113,2024-06-27,New Delhi,Garlic,229,263 - 291,275 - 378,1kg,resource/images/vegetables/garlic-64.png
3114,2024-06-27,New Delhi,Ginger,139,160 - 177,167 - 229,1kg,resource/images/vegetables/ginger-64.png
3115,2024-06-27,New Delhi,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
3116,2024-06-27,New Delhi,Green Peas,50,58 - 64,60 - 83,1kg,resource/images/vegetables/greenpeas-64.png
3117,2024-06-27,New Delhi,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
3118,2024-06-27,New Delhi,Lemon (Lime),100,115 - 127,120 - 165,1kg,resource/images/vegetables/lemon-64.png
3119,2024-06-27,New Delhi,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
3120,2024-06-27,New Delhi,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
3121,2024-06-27,New Delhi,Mushroom,95,109 - 121,114 - 157,1kg,resource/images/vegetables/mushroom-64.png
3122,2024-06-27,New Delhi,Mustard Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/mustardleaves-64.png
3123,2024-06-27,New Delhi,Ladies Finger,44,51 - 56,53 - 73,1kg,resource/images/vegetables/ladiesfinger-64.png
3124,2024-06-27,New Delhi,Pumpkin,23,26 - 29,28 - 38,1kg,resource/images/vegetables/pumpkin-64.png
3125,2024-06-27,New Delhi,Radish,32,37 - 41,38 - 53,1kg,resource/images/vegetables/radish-64.png
3126,2024-06-27,New Delhi,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
3127,2024-06-27,New Delhi,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
3128,2024-06-27,New Delhi,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
3129,2024-06-27,New Delhi,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
3130,2024-06-27,New Delhi,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
3131,2024-06-27,New Delhi,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
3132,2024-06-28,New Delhi,Onion Big,42,48 - 53,50 - 69,1kg,resource/images/vegetables/onionbig-64.png
3133,2024-06-28,New Delhi,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
3134,2024-06-28,New Delhi,Tomato,51,59 - 65,61 - 84,1kg,resource/images/vegetables/tomato-64.png
3135,2024-06-28,New Delhi,Green Chilli,60,69 - 76,72 - 99,1kg,resource/images/vegetables/greenchili-64.png
3136,2024-06-28,New Delhi,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
3137,2024-06-28,New Delhi,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
3138,2024-06-28,New Delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
3139,2024-06-28,New Delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
3140,2024-06-28,New Delhi,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
3141,2024-06-28,New Delhi,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
3142,2024-06-28,New Delhi,Baby Corn,46,53 - 58,55 - 76,1kg,resource/images/vegetables/babycorn-64.png
3143,2024-06-28,New Delhi,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
3144,2024-06-28,New Delhi,Capsicum,40,46 - 51,48 - 66,1kg,resource/images/vegetables/capsicum-64.png
3145,2024-06-28,New Delhi,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
3146,2024-06-28,New Delhi,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
3147,2024-06-28,New Delhi,Butter Beans,52,60 - 66,62 - 86,1kg,resource/images/vegetables/butterbeans-64.png
3148,2024-06-28,New Delhi,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
3149,2024-06-28,New Delhi,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
